game_id,goal_no,player_id,player_name,team_name,period,x_adjusted,y_adjusted
2023020156,1,8478463.0,Anthony Beauvillier,Chicago Blackhawks,3,73.0,-12.0
2023020156,2,8478463.0,Anthony Beauvillier,Chicago Blackhawks,3,69.0,8.0
2023020198,1,8478519.0,Anthony Cirelli,Tampa Bay Lightning,1,68.0,2.0
2023020375,2,8478519.0,Anthony Cirelli,Tampa Bay Lightning,1,78.0,-3.0
2023020033,3,8478519.0,Anthony Cirelli,Tampa Bay Lightning,2,81.0,5.0
2023020324,4,8478519.0,Anthony Cirelli,Tampa Bay Lightning,2,72.0,5.0
2023020375,5,8478519.0,Anthony Cirelli,Tampa Bay Lightning,3,75.0,0.0
2023020189,1,8477407.0,Anthony Duclair,San Jose Sharks,1,77.0,12.0
2023020370,2,8477407.0,Anthony Duclair,San Jose Sharks,1,86.0,4.0
2023020355,3,8477407.0,Anthony Duclair,San Jose Sharks,2,77.0,-18.0
2023020171,4,8477407.0,Anthony Duclair,San Jose Sharks,2,69.0,-9.0
2023020355,5,8477407.0,Anthony Duclair,San Jose Sharks,3,79.0,-2.0
2023020062,6,8477407.0,Anthony Duclair,San Jose Sharks,3,87.0,10.0
2023020352,1,8477511.0,Anthony Mantha,Washington Capitals,1,88.0,-7.0
2023020099,2,8477511.0,Anthony Mantha,Washington Capitals,1,76.0,-15.0
2023020339,3,8477511.0,Anthony Mantha,Washington Capitals,1,79.0,6.0
2023020191,4,8477511.0,Anthony Mantha,Washington Capitals,1,55.0,-35.0
2023020191,5,8477511.0,Anthony Mantha,Washington Capitals,2,77.0,-5.0
2023020282,1,8482113.0,Anton Lundell,Florida Panthers,2,80.0,-2.0
2023020147,2,8482113.0,Anton Lundell,Florida Panthers,3,72.0,-36.0
2023020049,1,8482245.0,Artem Zub,Ottawa Senators,2,32.0,5.0
2023020197,2,8482245.0,Artem Zub,Ottawa Senators,2,32.0,-33.0
2023020169,1,8478550.0,Artemi Panarin,New York Rangers,1,56.0,-29.0
2023020370,2,8478550.0,Artemi Panarin,New York Rangers,1,46.0,2.0
2023020124,3,8478550.0,Artemi Panarin,New York Rangers,1,50.0,-10.0
2023020261,4,8478550.0,Artemi Panarin,New York Rangers,1,78.0,21.0
2023020078,5,8478550.0,Artemi Panarin,New York Rangers,1,78.0,-14.0
2023020370,6,8478550.0,Artemi Panarin,New York Rangers,1,83.0,1.0
2023020135,7,8478550.0,Artemi Panarin,New York Rangers,1,81.0,3.0
2023020382,8,8478550.0,Artemi Panarin,New York Rangers,2,32.0,-16.0
2023020338,9,8478550.0,Artemi Panarin,New York Rangers,2,74.0,-18.0
2023020183,10,8478550.0,Artemi Panarin,New York Rangers,2,76.0,-12.0
2023020010,11,8478550.0,Artemi Panarin,New York Rangers,2,60.0,-1.0
2023020370,12,8478550.0,Artemi Panarin,New York Rangers,3,83.0,-2.0
2023020078,13,8478550.0,Artemi Panarin,New York Rangers,3,71.0,0.0
2023020308,14,8478550.0,Artemi Panarin,New York Rangers,3,72.0,22.0
2023020196,15,8478550.0,Artemi Panarin,New York Rangers,3,16.0,-21.0
2023020261,16,8478550.0,Artemi Panarin,New York Rangers,3,68.0,-9.0
2023020169,17,8478550.0,Artemi Panarin,New York Rangers,5,82.0,5.0
2023020046,1,8477476.0,Artturi Lehkonen,Colorado Avalanche,2,70.0,-9.0
2023020076,2,8477476.0,Artturi Lehkonen,Colorado Avalanche,2,81.0,0.0
2023020143,3,8477476.0,Artturi Lehkonen,Colorado Avalanche,3,83.0,4.0
2023020273,1,8475766.0,Austin Watson,Tampa Bay Lightning,3,77.0,-16.0
2023020267,1,8479318.0,Auston Matthews,Toronto Maple Leafs,1,71.0,1.0
2023020026,2,8479318.0,Auston Matthews,Toronto Maple Leafs,1,67.0,1.0
2023020026,3,8479318.0,Auston Matthews,Toronto Maple Leafs,1,81.0,-29.0
2023020177,4,8479318.0,Auston Matthews,Toronto Maple Leafs,2,48.0,2.0
2023020177,5,8479318.0,Auston Matthews,Toronto Maple Leafs,2,80.0,-2.0
2023020145,6,8479318.0,Auston Matthews,Toronto Maple Leafs,2,64.0,18.0
2023020083,7,8479318.0,Auston Matthews,Toronto Maple Leafs,2,69.0,18.0
2023020165,8,8479318.0,Auston Matthews,Toronto Maple Leafs,2,67.0,4.0
2023020005,9,8479318.0,Auston Matthews,Toronto Maple Leafs,2,77.0,-16.0
2023020364,10,8479318.0,Auston Matthews,Toronto Maple Leafs,2,80.0,-3.0
2023020165,11,8479318.0,Auston Matthews,Toronto Maple Leafs,3,78.0,-8.0
2023020165,12,8479318.0,Auston Matthews,Toronto Maple Leafs,3,79.0,8.0
2023020026,13,8479318.0,Auston Matthews,Toronto Maple Leafs,3,85.0,4.0
2023020005,14,8479318.0,Auston Matthews,Toronto Maple Leafs,3,84.0,-18.0
2023020005,15,8479318.0,Auston Matthews,Toronto Maple Leafs,3,81.0,-8.0
2023020346,16,8479318.0,Auston Matthews,Toronto Maple Leafs,5,68.0,-1.0
2023020364,17,8479318.0,Auston Matthews,Toronto Maple Leafs,3,73.0,-14.0
2023020329,18,8479318.0,Auston Matthews,Toronto Maple Leafs,5,80.0,-3.0
2023020274,1,8476624.0,Barclay Goodrow,New York Rangers,3,88.0,-1.0
2023020185,1,8480849.0,Barrett Hayton,Arizona Coyotes,2,83.0,-3.0
2023020243,2,8480849.0,Barrett Hayton,Arizona Coyotes,2,80.0,-2.0
2023020206,1,8479359.0,Beck Malenstyn,Washington Capitals,1,55.0,-22.0
2023020232,2,8479359.0,Beck Malenstyn,Washington Capitals,3,85.0,5.0
